,iso_code,continent,location,date_,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand,positive_rate,people_vaccinated,population,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,day_num,school_closures,date
36862,ITA,Europe,Italy,05/27/2020,9.659,1.935,1.113,0.009,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,118,3,2020-05-27
19489,DEU,Europe,Germany,05/27/2020,3.867,0.668,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,123,2,2020-05-27
70067,SWE,Europe,Sweden,05/27/2020,79.214,9.407,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,117,2,2020-05-27
23723,ESP,Europe,Spain,05/28/2020,35.226,0.043,2.821,0.015,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,118,2,2020-05-28
36863,ITA,Europe,Italy,05/28/2020,9.808,1.158,1.255,0.008,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,119,3,2020-05-28
19490,DEU,Europe,Germany,05/28/2020,8.021,0.501,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,124,2,2020-05-28
70068,SWE,Europe,Sweden,05/28/2020,76.639,4.555,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,118,2,2020-05-28
26203,FRA,Europe,France,05/28/2020,49.479,0.992,0.662,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,126,2,2020-05-28
19491,DEU,Europe,Germany,05/29/2020,8.665,0.406,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,125,2,2020-05-29
70069,SWE,Europe,Sweden,05/29/2020,76.54,8.317,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,119,2,2020-05-29
26204,FRA,Europe,France,05/29/2020,8.792,0.755,0.734,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,127,2,2020-05-29
36864,ITA,Europe,Italy,05/29/2020,8.534,1.439,1.193,0.008,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,120,3,2020-05-29
23724,ESP,Europe,Spain,05/29/2020,14.073,0.043,2.821,0.012,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,119,2,2020-05-29
70070,SWE,Europe,Sweden,05/30/2020,42.775,4.456,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,120,2,2020-05-30
19492,DEU,Europe,Germany,05/30/2020,3.187,0.31,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,126,2,2020-05-30
36865,ITA,Europe,Italy,05/30/2020,6.88,1.836,1.147,0.008,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,121,3,2020-05-30
23725,ESP,Europe,Spain,05/30/2020,14.202,0.086,2.821,0.013,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,120,2,2020-05-30
26205,FRA,Europe,France,05/30/2020,26.567,0.844,0.301,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,128,2,2020-05-30
26206,FRA,Europe,France,05/31/2020,3.419,0.459,0.127,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,129,2,2020-05-31
70071,SWE,Europe,Sweden,05/31/2020,26.24,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,121,2,2020-05-31
19493,DEU,Europe,Germany,05/31/2020,2.638,0.119,2.821,0.011,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,127,2,2020-05-31
36866,ITA,Europe,Italy,05/31/2020,5.508,1.24,0.895,0.007,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,122,3,2020-05-31
23726,ESP,Europe,Spain,05/31/2020,5.368,0.043,2.821,0.012,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,121,2,2020-05-31
70072,SWE,Europe,Sweden,06/01/2020,64.163,0.792,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,122,2,2020-06-01
19494,DEU,Europe,Germany,06/01/2020,2.196,0.179,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,128,2,2020-06-01
36867,ITA,Europe,Italy,06/01/2020,3.308,0.992,0.519,0.007,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,123,3,2020-06-01
26207,FRA,Europe,France,06/01/2020,6.024,0.474,0.149,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,130,2,2020-06-01
23727,ESP,Europe,Spain,06/01/2020,3.401,0.0,2.821,0.014,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,122,2,2020-06-01
19495,DEU,Europe,Germany,06/02/2020,3.402,0.095,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,129,2,2020-06-02
26208,FRA,Europe,France,06/02/2020,-9.576,1.569,0.727,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,131,2,2020-06-02
70073,SWE,Europe,Sweden,06/02/2020,89.214,6.436,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,123,2,2020-06-02
36868,ITA,Europe,Italy,06/02/2020,5.26,0.91,0.863,0.007,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,124,3,2020-06-02
23728,ESP,Europe,Spain,06/02/2020,6.288,0.0,2.821,0.012,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,123,2,2020-06-02
36869,ITA,Europe,Italy,06/03/2020,5.309,1.174,0.617,0.007,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,125,3,2020-06-03
23729,ESP,Europe,Spain,06/03/2020,8.427,0.021,2.821,0.014,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,124,2,2020-06-03
19496,DEU,Europe,Germany,06/03/2020,2.888,0.465,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,130,2,2020-06-03
26209,FRA,Europe,France,06/03/2020,-47.747,1.199,0.666,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,132,2,2020-06-03
70074,SWE,Europe,Sweden,06/03/2020,103.572,7.327,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,124,2,2020-06-03
19497,DEU,Europe,Germany,06/04/2020,4.189,0.394,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,131,2,2020-06-04
26210,FRA,Europe,France,06/04/2020,64.531,0.666,0.615,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,133,2,2020-06-04
36870,ITA,Europe,Italy,06/04/2020,2.927,1.455,0.826,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,126,3,2020-06-04
70075,SWE,Europe,Sweden,06/04/2020,102.879,1.98,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,125,2,2020-06-04
23730,ESP,Europe,Spain,06/04/2020,7.144,0.107,2.821,0.01,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,125,2,2020-06-04
36871,ITA,Europe,Italy,06/05/2020,8.567,1.406,1.076,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,127,3,2020-06-05
19498,DEU,Europe,Germany,06/05/2020,5.395,0.275,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,132,2,2020-06-05
23731,ESP,Europe,Spain,06/05/2020,6.801,0.021,2.821,0.009,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,126,2,2020-06-05
26211,FRA,Europe,France,06/05/2020,8.599,0.666,0.692,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,134,2,2020-06-05
70076,SWE,Europe,Sweden,06/05/2020,113.474,7.624,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,126,2,2020-06-05
70077,SWE,Europe,Sweden,06/06/2020,77.53,1.683,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,127,2,2020-06-06
19499,DEU,Europe,Germany,06/06/2020,6.278,0.179,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,133,2,2020-06-06
26212,FRA,Europe,France,06/06/2020,8.466,0.459,0.292,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,135,2,2020-06-06
36872,ITA,Europe,Italy,06/06/2020,4.466,1.191,1.199,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,128,3,2020-06-06
23732,ESP,Europe,Spain,06/06/2020,7.101,0.021,2.821,0.008,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,127,2,2020-06-06
36873,ITA,Europe,Italy,06/07/2020,3.258,0.877,0.818,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,129,3,2020-06-07
26213,FRA,Europe,France,06/07/2020,5.047,0.192,0.112,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,136,2,2020-06-07
23733,ESP,Europe,Spain,06/07/2020,5.133,0.021,2.821,0.008,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,128,2,2020-06-07
19500,DEU,Europe,Germany,06/07/2020,3.581,0.143,2.821,0.009,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,134,2,2020-06-07
70078,SWE,Europe,Sweden,06/07/2020,45.746,0.297,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,128,2,2020-06-07
26214,FRA,Europe,France,06/08/2020,4.055,0.814,0.671,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,137,2,2020-06-08
36874,ITA,Europe,Italy,06/08/2020,4.631,1.075,0.448,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,130,3,2020-06-08
23734,ESP,Europe,Spain,06/08/2020,3.572,0.0,2.821,0.008,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,129,2,2020-06-08
19501,DEU,Europe,Germany,06/08/2020,4.285,0.119,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,135,2,2020-06-08
70079,SWE,Europe,Sweden,06/08/2020,67.035,3.466,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,129,2,2020-06-08
36875,ITA,Europe,Italy,06/09/2020,4.681,1.307,0.91,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,131,3,2020-06-09
19502,DEU,Europe,Germany,06/09/2020,4.738,0.489,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,136,2,2020-06-09
70080,SWE,Europe,Sweden,06/09/2020,92.68,2.277,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,130,2,2020-06-09
23735,ESP,Europe,Spain,06/09/2020,5.326,0.0,2.821,0.008,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,130,2,2020-06-09
26215,FRA,Europe,France,06/09/2020,8.185,1.302,0.65,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,138,2,2020-06-09
70081,SWE,Europe,Sweden,06/10/2020,142.288,7.723,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,131,2,2020-06-10
23736,ESP,Europe,Spain,06/10/2020,6.716,0.0,2.821,0.008,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,131,2,2020-06-10
36876,ITA,Europe,Italy,06/10/2020,3.341,1.174,1.037,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,132,3,2020-06-10
26216,FRA,Europe,France,06/10/2020,9.25,0.311,0.602,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,139,2,2020-06-10
19503,DEU,Europe,Germany,06/10/2020,0.191,0.191,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,137,2,2020-06-10
23737,ESP,Europe,Spain,06/11/2020,9.133,0.0,2.821,0.009,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,132,2,2020-06-11
70082,SWE,Europe,Sweden,06/11/2020,128.128,1.881,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,132,2,2020-06-11
19504,DEU,Europe,Germany,06/11/2020,2.017,0.239,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,138,2,2020-06-11
36877,ITA,Europe,Italy,06/11/2020,6.268,0.877,1.033,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,133,3,2020-06-11
26217,FRA,Europe,France,06/11/2020,5.387,0.4,0.574,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,140,2,2020-06-11
70083,SWE,Europe,Sweden,06/12/2020,132.386,3.961,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,133,2,2020-06-12
19505,DEU,Europe,Germany,06/12/2020,6.385,0.131,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,139,2,2020-06-12
23738,ESP,Europe,Spain,06/12/2020,10.737,0.0,2.821,0.009,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,133,2,2020-06-12
26218,FRA,Europe,France,06/12/2020,11.87,0.414,0.66,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,141,2,2020-06-12
36878,ITA,Europe,Italy,06/12/2020,2.696,0.926,1.168,0.004,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,134,3,2020-06-12
26219,FRA,Europe,France,06/13/2020,7.356,0.355,0.285,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,142,2,2020-06-13
19506,DEU,Europe,Germany,06/13/2020,0.489,0.119,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,140,2,2020-06-13
70084,SWE,Europe,Sweden,06/13/2020,103.176,1.98,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,134,2,2020-06-13
23739,ESP,Europe,Spain,06/13/2020,8.47,0.0,2.821,0.01,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,134,2,2020-06-13
36879,ITA,Europe,Italy,06/13/2020,5.723,1.29,0.823,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,135,3,2020-06-13
19507,DEU,Europe,Germany,06/14/2020,2.996,0.095,2.821,0.009,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,141,2,2020-06-14
70085,SWE,Europe,Sweden,06/14/2020,41.389,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,135,2,2020-06-14
23740,ESP,Europe,Spain,06/14/2020,6.908,0.0,2.821,0.01,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,135,2,2020-06-14
36880,ITA,Europe,Italy,06/14/2020,5.59,0.728,0.935,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,136,3,2020-06-14
26220,FRA,Europe,France,06/14/2020,5.772,0.148,0.099,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,143,2,2020-06-14
70086,SWE,Europe,Sweden,06/15/2020,67.728,1.683,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,136,2,2020-06-15
23741,ESP,Europe,Spain,06/15/2020,3.871,0.0,2.821,0.01,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,136,2,2020-06-15
26221,FRA,Europe,France,06/15/2020,2.013,0.414,0.65,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,144,2,2020-06-15
19508,DEU,Europe,Germany,06/15/2020,1.957,0.072,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,142,2,2020-06-15
36881,ITA,Europe,Italy,06/15/2020,4.978,0.43,0.465,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,137,3,2020-06-15
26222,FRA,Europe,France,06/16/2020,9.813,1.687,0.637,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,145,2,2020-06-16
19509,DEU,Europe,Germany,06/16/2020,6.803,0.155,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,143,2,2020-06-16
70087,SWE,Europe,Sweden,06/16/2020,120.603,4.753,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,137,2,2020-06-16
36882,ITA,Europe,Italy,06/16/2020,3.473,0.562,0.775,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,138,3,2020-06-16
23742,ESP,Europe,Spain,06/16/2020,4.684,0.0,2.821,0.01,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,137,2,2020-06-16
70088,SWE,Europe,Sweden,06/17/2020,144.268,10.1,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,138,2,2020-06-17
36883,ITA,Europe,Italy,06/17/2020,5.425,0.711,1.285,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,139,3,2020-06-17
19510,DEU,Europe,Germany,06/17/2020,4.201,0.37,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,144,2,2020-06-17
23743,ESP,Europe,Spain,06/17/2020,7.593,0.0,2.821,0.01,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,138,2,2020-06-17
26223,FRA,Europe,France,06/17/2020,7.223,0.37,0.595,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,146,2,2020-06-17
36884,ITA,Europe,Italy,06/18/2020,5.475,1.092,0.962,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,140,3,2020-06-18
26224,FRA,Europe,France,06/18/2020,8.673,0.414,0.562,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,147,2,2020-06-18
19511,DEU,Europe,Germany,06/18/2020,14.478,0.286,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,145,3,2020-06-18
23744,ESP,Europe,Spain,06/18/2020,12.512,0.0,2.821,0.011,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,139,2,2020-06-18
70089,SWE,Europe,Sweden,06/18/2020,148.13,1.188,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,139,2,2020-06-18
23745,ESP,Europe,Spain,06/19/2020,6.566,25.217,2.821,0.011,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,140,2,2020-06-19
26225,FRA,Europe,France,06/19/2020,11.648,0.207,0.682,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,148,2,2020-06-19
70090,SWE,Europe,Sweden,06/19/2020,120.108,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,140,2,2020-06-19
19512,DEU,Europe,Germany,06/19/2020,5.753,0.143,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,146,3,2020-06-19
36885,ITA,Europe,Italy,06/19/2020,-2.448,0.777,0.952,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,141,3,2020-06-19
19513,DEU,Europe,Germany,06/20/2020,4.428,0.095,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,147,3,2020-06-20
23746,ESP,Europe,Spain,06/20/2020,7.764,0.15,2.821,0.011,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,141,2,2020-06-20
70091,SWE,Europe,Sweden,06/20/2020,69.51,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,141,2,2020-06-20
26226,FRA,Europe,France,06/20/2020,9.162,0.266,0.322,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,149,2,2020-06-20
36886,ITA,Europe,Italy,06/20/2020,4.366,0.81,0.905,0.004,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,142,3,2020-06-20
36887,ITA,Europe,Italy,06/21/2020,3.705,0.397,0.671,0.004,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,143,3,2020-06-21
19514,DEU,Europe,Germany,06/21/2020,7.185,0.0,2.821,0.015,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,148,3,2020-06-21
23747,ESP,Europe,Spain,06/21/2020,7.144,0.021,2.821,0.011,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,142,2,2020-06-21
70092,SWE,Europe,Sweden,06/21/2020,31.784,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,142,2,2020-06-21
26227,FRA,Europe,France,06/21/2020,5.077,0.089,0.096,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,150,2,2020-06-21
23748,ESP,Europe,Spain,06/22/2020,4.962,0.021,2.821,0.012,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,143,2,2020-06-22
70093,SWE,Europe,Sweden,06/22/2020,79.214,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,143,2,2020-06-22
26228,FRA,Europe,France,06/22/2020,2.102,0.355,0.718,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,151,1,2020-06-22
36888,ITA,Europe,Italy,06/22/2020,3.655,0.38,0.479,0.004,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,144,3,2020-06-22
19515,DEU,Europe,Germany,06/22/2020,5.92,0.048,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,149,3,2020-06-22
36889,ITA,Europe,Italy,06/23/2020,1.869,0.298,0.67,0.004,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,145,3,2020-06-23
70094,SWE,Europe,Sweden,06/23/2020,129.91,10.694,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,144,2,2020-06-23
19516,DEU,Europe,Germany,06/23/2020,8.498,0.179,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,150,3,2020-06-23
23749,ESP,Europe,Spain,06/23/2020,5.304,0.021,2.821,0.013,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,144,2,2020-06-23
26229,FRA,Europe,France,06/23/2020,10.331,0.799,0.717,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,152,1,2020-06-23
36890,ITA,Europe,Italy,06/24/2020,9.543,-0.513,0.881,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,146,3,2020-06-24
23750,ESP,Europe,Spain,06/24/2020,7.144,0.043,2.821,0.013,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,145,2,2020-06-24
26230,FRA,Europe,France,06/24/2020,3.967,0.192,0.676,0.015,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,153,1,2020-06-24
70095,SWE,Europe,Sweden,06/24/2020,168.131,4.753,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,145,2,2020-06-24
19517,DEU,Europe,Germany,06/24/2020,4.667,0.167,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,151,3,2020-06-24
70096,SWE,Europe,Sweden,06/25/2020,126.841,2.079,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,146,2,2020-06-25
19518,DEU,Europe,Germany,06/25/2020,5.968,0.143,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,152,3,2020-06-25
26231,FRA,Europe,France,06/25/2020,3.774,0.281,0.591,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,154,1,2020-06-25
23751,ESP,Europe,Spain,06/25/2020,8.555,0.064,2.821,0.012,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,146,2,2020-06-25
36891,ITA,Europe,Italy,06/25/2020,4.896,0.562,0.927,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,147,3,2020-06-25
19519,DEU,Europe,Germany,06/26/2020,7.937,0.298,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,153,3,2020-06-26
23752,ESP,Europe,Spain,06/26/2020,8.962,0.171,2.821,0.013,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,147,2,2020-06-26
36892,ITA,Europe,Italy,06/26/2020,4.218,0.496,0.873,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,148,3,2020-06-26
26232,FRA,Europe,France,06/26/2020,18.693,0.385,0.76,0.013,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,155,1,2020-06-26
70097,SWE,Europe,Sweden,06/26/2020,119.118,4.951,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,147,2,2020-06-26
19520,DEU,Europe,Germany,06/27/2020,5.037,0.036,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,154,3,2020-06-27
70098,SWE,Europe,Sweden,06/27/2020,75.253,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,148,2,2020-06-27
23753,ESP,Europe,Spain,06/27/2020,12.063,0.064,2.821,0.014,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,148,2,2020-06-27
36893,ITA,Europe,Italy,06/27/2020,2.894,0.132,1.015,0.006,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,149,3,2020-06-27
26233,FRA,Europe,France,06/27/2020,6.631,0.015,0.365,0.013,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,156,1,2020-06-27
19521,DEU,Europe,Germany,06/28/2020,2.805,0.0,2.821,0.008,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,155,3,2020-06-28
23754,ESP,Europe,Spain,06/28/2020,6.438,0.043,2.821,0.014,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,149,2,2020-06-28
26234,FRA,Europe,France,06/28/2020,-6.009,0.0,0.122,0.014,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,157,1,2020-06-28
36894,ITA,Europe,Italy,06/28/2020,2.878,0.364,0.618,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,150,3,2020-06-28
70099,SWE,Europe,Sweden,06/28/2020,41.587,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,149,2,2020-06-28
36895,ITA,Europe,Italy,06/29/2020,2.084,0.099,0.45,0.005,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,151,3,2020-06-29
19522,DEU,Europe,Germany,06/29/2020,4.165,0.095,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,156,3,2020-06-29
26235,FRA,Europe,France,06/29/2020,9.546,0.518,0.915,0.013,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,158,1,2020-06-29
70100,SWE,Europe,Sweden,06/29/2020,71.985,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,150,2,2020-06-29
23755,ESP,Europe,Spain,06/29/2020,4.278,0.064,2.821,0.014,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,150,2,2020-06-29
70101,SWE,Europe,Sweden,06/30/2020,79.709,5.248,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,151,2,2020-06-30
19523,DEU,Europe,Germany,06/30/2020,4.488,0.167,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,157,3,2020-06-30
23756,ESP,Europe,Spain,06/30/2020,6.438,0.192,2.821,0.014,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,151,2,2020-06-30
